id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,1.16555881725e-06,2.12162878482e-08,4.54758264879e-06,8.20303480137e-06,8.98672428713e-08,9.11326660017e-07,2.58785484796e-06,8.73208776113e-08,9.57451797834e-09,2.23544400292e-08,7.98188939755e-07,5.61772396835e-08,3.04436363958e-08,7.09290265818e-07,1.75353281558e-07,4.34636092385e-07,6.04936004345e-08,9.56843999725e-08,0.000207004087623,7.98257658665e-08,1.03861668563e-07,1.38968647989e-06,2.74387206537e-07,2.07270370437e-07,3.48963615875e-05,1.87284588433e-05,1.1241967038e-06,2.34096158326e-06,4.41666292958e-06,6.66445119559e-07,0.000285884265928,1.8358483952e-07,2.64594124545e-07,3.22952899961e-08,1.07792368951e-07,1.29500819601e-07,1.38540802628e-06,2.03143822082e-07,1.02099679267e-06,4.29378643904e-08,4.18722864096e-06,4.25008234266e-08,9.88158130449e-07,0.998892274823,8.92707238396e-07,3.59631008273e-07,2.66671496804e-09,3.01639645079e-07,1.49829879962e-08,1.62191888411e-05,6.95360351456e-07,4.85841050962e-07,4.12222290149e-06,1.05735410032e-07,1.14263299523e-07,2.53492277841e-08,7.73708212766e-09,8.8808274753e-06,1.89865533805e-06,1.67149940303e-06,0.00014701178577,1.98514165737e-07,2.8003420153e-06,2.36498004244e-07,1.95310639595e-10,1.25344856336e-07,1.78821095817e-07,1.94081049644e-06,2.41413790718e-08,1.24908960094e-06,1.88293540589e-07,1.58108780146e-06,1.22959864358e-07,5.45100802478e-05,5.6893913028e-10,2.43939150403e-07,1.95778052058e-06,3.17063373947e-05,3.70457952225e-09,5.79240139606e-06,1.48214722477e-08,1.86465395053e-07,1.93415693894e-08,3.50865590884e-08,3.78856614397e-08,3.31660915268e-06,0.000130933564219,5.83365706038e-07,1.15429577566e-07,1.83082792285e-06,2.89848470109e-07,2.4419345389e-07,2.05932017234e-06,1.49150650523e-08,5.15178915024e-08,2.13097987834e-06,3.4775168347e-05,3.69150460884e-05,2.27892143016e-05
36,3.46538631327e-16,7.12911681523e-15,3.79850287293e-21,3.50892523513e-19,3.73426735734e-13,1.007989703e-12,2.2250527953e-24,2.36588880429e-18,2.60596039635e-17,1.24620985195e-10,1.1342249733e-12,2.10129185254e-16,2.05044375956e-17,5.39068336626e-12,1.25173491731e-12,4.48822821221e-17,3.9280883874e-11,1.64843330915e-19,7.05799999728e-15,2.81317785271e-20,1.1416932247e-11,2.43621945618e-12,1.19964726116e-14,3.5798920488e-17,1.7301657446e-20,2.0413995041e-17,3.72607510719e-13,3.77036401592e-17,7.96100792494e-16,2.20386371371e-17,1.77512446467e-28,1.06376546098e-12,3.49614725316e-14,2.09039629113e-11,9.14406328074e-23,3.71427372459e-13,3.57224304616e-22,3.21692088887e-25,4.26720943782e-19,1.19090254953e-21,4.58469605451e-27,3.62118916084e-14,8.81945191921e-19,2.08815578052e-24,5.85794487263e-14,5.43712025187e-23,3.65738666576e-07,1.62364533833e-27,1.54098104867e-16,1.98291833649e-12,5.22839792038e-20,1.75421579968e-08,2.59071304493e-19,1.03248477647e-11,3.30533595047e-10,1.3868037697e-13,5.20798989993e-07,5.64228501274e-27,3.30655891375e-28,1.28148016497e-18,2.65509070085e-18,1.28012182208e-17,2.65503071359e-17,4.2274073389e-19,5.53101969757e-07,7.16755539127e-13,4.5887710427e-12,2.12178275573e-29,9.65044420959e-16,2.2002356813e-19,4.58698661204e-18,2.43600530837e-18,1.04028846595e-13,1.02985304657e-21,0.999998429337,4.46737575686e-09,3.29669884029e-26,2.19232712747e-13,2.10089237453e-08,2.18175051333e-16,9.57575511775e-12,2.39347974295e-25,2.86497128422e-30,4.47780024435e-09,1.19885798225e-12,1.52293423408e-25,1.96452867852e-25,3.16925312904e-28,8.29523167301e-08,4.75147520374e-24,5.1342366259e-23,3.37942164974e-15,2.12673218103e-17,1.52101156411e-12,4.78652078204e-22,1.50855540092e-22,1.90296439486e-22,3.69577900127e-12,2.44154694992e-15
39,1.76154678273e-09,3.21279859734e-11,5.00763314928e-12,2.62288141509e-10,1.17304069278e-10,6.3373131596e-09,4.06683598485e-15,4.23754022701e-14,9.52851305339e-12,3.21431287511e-08,3.83595395018e-09,3.54374847503e-14,2.91473588813e-10,2.49817892129e-13,1.39675342427e-09,9.58124600677e-13,1.34397735993e-08,1.71782636493e-14,3.27631129695e-12,2.14642178226e-12,3.7450945993e-12,1.25648502746e-08,3.26482920077e-13,2.46652729283e-14,9.47766492393e-12,8.23329881946e-13,1.1715921232e-06,7.87865605031e-08,3.36316904189e-14,1.50768276357e-14,9.51672183381e-21,9.29257820008e-08,1.60706679831e-09,3.0522885092e-11,3.2587106325e-11,4.83437946115e-12,9.34554419434e-12,5.69427329601e-15,6.52641994788e-09,7.43432505326e-13,1.09279397868e-16,2.40649608534e-08,3.48914441492e-10,1.32118878663e-12,1.88405766739e-09,3.34796013211e-13,8.29074564045e-08,9.31962800728e-17,4.69890479096e-12,4.82536958676e-11,1.84693065253e-10,7.36834676258e-06,1.14800506925e-12,4.3293393648e-11,8.55534431205e-07,5.10283276998e-12,2.02578216594e-07,6.34494438957e-15,1.8194527092e-12,2.26003833499e-09,2.74639713905e-11,1.37876153593e-09,1.73942771962e-12,1.44753961082e-10,8.97392753152e-08,1.12675966083e-09,2.88816003368e-09,6.35681153422e-17,3.89805777255e-08,1.0365532295e-12,2.95520990884e-17,1.88821726311e-12,4.43698854469e-09,1.68041055276e-13,1.13786176346e-08,0.999989240636,2.96175094731e-10,7.38973010079e-09,5.11698567335e-07,8.23059441463e-11,2.71748326389e-12,2.32733113067e-15,2.96053731128e-16,8.39554166571e-08,9.30382927937e-09,1.40656154788e-11,4.7774115428e-16,4.0339328417e-15,2.213843725e-08,1.06397079416e-13,1.69038814036e-11,3.77000486884e-13,2.2430337052e-12,1.85886618132e-13,1.33749846537e-11,4.57918018014e-14,4.24336396044e-12,1.23724953219e-08,1.65864608918e-11
41,2.73531767404e-08,1.6849100414e-09,3.29464770828e-08,5.4366549028e-08,5.67279567258e-09,3.83157073335e-09,9.13137908393e-10,2.44793054577e-08,3.70725773432e-09,5.03105077736e-09,0.999973331609,1.74195012495e-09,3.79311787605e-07,3.56867928436e-08,2.70753754601e-08,4.00529043833e-10,6.08857912141e-08,1.12289182346e-10,1.32405867971e-08,1.24625104371e-09,4.78062910087e-08,6.95838094523e-07,2.0039101686e-08,4.73742340814e-11,2.6993052777e-10,8.83518167694e-10,8.17847503342e-08,6.26304832999e-10,4.93153454311e-09,3.81822079527e-11,1.14070729296e-09,8.92861241035e-06,4.03780335147e-08,1.19511485332e-08,6.5927806355e-10,1.80277319636e-07,5.99114388012e-09,7.34101222257e-13,5.91409636092e-12,2.74274265748e-13,8.14663708734e-14,6.14959910574e-10,2.50990379309e-08,8.69036404167e-10,6.52649034025e-07,5.77784562498e-09,4.53238939302e-06,2.14855666912e-13,1.52071746738e-11,3.53947942972e-06,2.20828111698e-11,2.86039230912e-06,4.24214333412e-09,5.66325532125e-09,1.19828289062e-09,7.66965246353e-08,6.36478163548e-09,6.60387299004e-13,2.19691850375e-11,2.11283009664e-11,1.77217318847e-09,1.50274014478e-08,3.8171530329e-09,4.1675155604e-10,8.91415476099e-08,5.0823580944e-10,4.72457895513e-08,5.62125024742e-11,2.78392552434e-08,2.02784224418e-10,1.93913755746e-11,2.20177625609e-09,3.5027928023e-10,2.47554382642e-07,1.1496583406e-08,2.88345094726e-08,8.27749598935e-13,1.44645427283e-09,1.09226003755e-09,2.31053599172e-09,1.41443221211e-08,3.47250494063e-10,1.12797288258e-13,1.60907208857e-06,2.53750659974e-08,4.43628437352e-12,3.06057230047e-11,9.87441329496e-14,1.20919007892e-08,3.72468976523e-10,2.9839154129e-09,1.26764677433e-08,1.21449630646e-06,2.00221823033e-07,6.47319739454e-07,7.54961939911e-11,1.6863386675e-10,1.18518641941e-08,2.33367709359e-08
44,5.48854268041e-10,1.92328939002e-10,1.16295271802e-10,1.53985114768e-07,2.36464229484e-09,3.36155569767e-10,1.28782621079e-08,2.86917795487e-08,7.96743591708e-09,3.7295834228e-10,8.3879104196e-09,8.98720844105e-08,8.29005069748e-07,4.79858641984e-08,1.63481081449e-08,4.2738719061e-10,1.56288593266e-11,1.47725371644e-08,8.35555077888e-10,6.57916355656e-10,1.55595332935e-09,8.24469838524e-10,1.31224054845e-08,1.03736126501e-08,2.36483187094e-09,8.26793748122e-09,6.14991637624e-10,2.52415667785e-12,1.68685227053e-07,3.52843264448e-10,4.8566086141e-09,1.14616791379e-10,2.20474584454e-09,3.88956754731e-08,2.59956081221e-08,1.72693381591e-09,6.35072228945e-09,7.73293923081e-13,4.91324984467e-10,5.01307254344e-10,3.03960553058e-14,6.95499474098e-11,1.13144549589e-10,3.50279123063e-09,9.50939276965e-11,6.53105558398e-10,8.48258647009e-08,6.21640001025e-11,4.05012147098e-09,1.53476284296e-09,1.8945875726e-09,1.50122344463e-08,0.999973953253,2.31184307006e-05,1.9010527202e-08,3.65182944446e-09,1.66833011431e-11,5.89404365916e-11,8.26331537015e-11,8.2169095811e-11,9.15178001722e-09,1.99563475512e-09,1.90873230834e-07,1.11045209512e-09,4.79721220811e-10,5.24619079738e-09,1.59087739379e-08,9.62134454673e-10,4.26654841789e-11,1.74184023628e-07,1.93563618439e-09,5.94956949298e-10,4.18944732329e-12,1.95012178054e-08,2.46554603507e-11,5.9878590867e-08,9.99242962171e-12,3.55586981185e-11,5.78156170831e-12,2.17817206234e-07,1.18966411559e-08,2.49079396118e-07,3.2866102887e-13,1.39921184586e-08,1.24589295831e-10,5.18535456622e-10,5.81934175179e-08,2.23652958777e-12,6.80673965342e-11,1.72066315838e-10,4.27113254553e-11,1.60427101511e-08,1.30334385619e-07,4.59384016062e-08,1.83210812638e-09,1.58274262038e-11,1.96616686356e-08,1.03148694852e-11,4.28475945672e-08
46,1.01721678259e-08,1.63727843257e-06,1.48534191885e-09,2.44141982701e-05,4.84742666168e-07,9.56342128337e-07,9.01482177356e-10,1.50229824982e-08,4.00657168981e-08,7.38353859509e-07,8.05986502636e-05,4.12683805908e-09,6.32357453107e-07,5.92956016013e-07,4.47633609578e-06,3.17669426662e-08,6.8498781486e-06,9.0219718043e-09,5.25441703411e-06,1.7203367431e-09,1.70627045214e-06,9.06576318908e-06,3.71187815951e-06,4.83410102424e-09,2.78453270074e-09,1.09245399726e-05,7.59021857531e-06,1.68532431527e-06,4.54105911421e-07,8.28018027811e-09,2.31031036056e-12,4.06513248147e-06,4.43856626056e-06,2.69093820341e-06,4.14425320717e-09,5.43438896639e-06,3.50277345873e-08,5.88379008945e-13,6.8954068329e-10,1.77492598709e-10,4.89803288804e-14,1.19339084022e-06,4.44847927041e-09,7.87005033888e-09,5.75532504967e-06,4.0928928015e-08,0.994970693856,1.4417729153e-13,4.58285441498e-09,2.11655028393e-06,7.88635914761e-08,0.00256885641296,5.73654494319e-07,8.48874450961e-05,5.36519306323e-07,1.73355878373e-07,0.00116044499253,2.01575496959e-11,2.74186498307e-11,1.86024193807e-08,2.97017715947e-05,1.61448000164e-08,7.38474004949e-06,2.72924017599e-08,2.09329140118e-05,1.87331098213e-05,0.000216062182462,1.67975583257e-13,8.31306233589e-09,5.94577829614e-09,6.15451981908e-10,7.71053774173e-08,1.07210485579e-07,7.39304269975e-10,0.000372314188088,0.000240981867955,6.85558816287e-12,4.61276613395e-06,1.52855581629e-05,3.68442835329e-06,6.67027924812e-06,6.81028848289e-10,1.07906461815e-13,5.29578406882e-06,1.51410019769e-07,1.32597814776e-10,1.09211016085e-07,7.23130414322e-12,2.14089343231e-05,4.45099626641e-11,2.22670061636e-11,3.15034992035e-05,7.90728499705e-06,1.88774931797e-06,7.02952261169e-10,2.9536972618e-09,6.47224461026e-09,2.04726987214e-05,6.85524293897e-07
47,1.86850476424e-06,6.03224220079e-08,2.95305490708e-06,9.84302609756e-06,7.20964954429e-09,7.58137311907e-08,9.0741039209e-06,8.0036379864e-08,2.5567968604e-06,6.52734944171e-09,7.42631610112e-09,1.18403754673e-09,4.87917377232e-08,3.72138728516e-09,3.73458951433e-08,2.53617805597e-08,6.688069377e-10,3.66529136036e-06,4.72813649755e-10,6.64985358423e-07,3.5349194324e-07,5.1817469842e-09,9.01774301073e-11,1.03198038029e-08,8.92960642579e-09,3.98765183796e-09,2.51744137732e-07,4.00318291056e-08,6.12134117063e-09,6.54243152783e-09,5.33045181524e-09,1.80123370302e-06,5.78699550791e-06,9.5480137895e-06,4.55541812716e-07,4.84232402808e-10,1.53638447491e-06,6.35899945053e-07,1.78754370731e-07,1.92859195312e-07,1.72670792684e-05,2.94265307007e-08,2.66368358078e-08,7.29591290007e-08,1.47612000129e-08,0.999814191672,1.7603105816e-08,2.1648084656e-07,1.13671468362e-10,1.99574771039e-09,2.62619984907e-08,2.49981714291e-07,2.48633217726e-07,8.74129015131e-11,1.32638588421e-07,4.1148903006e-08,1.70357431926e-13,3.50409110203e-08,3.03643431824e-05,2.39253009361e-06,2.25387533587e-06,1.40425889739e-07,3.40852324202e-08,5.79262863267e-09,1.59928760323e-10,8.30457445608e-07,5.703496658e-09,5.90638701716e-09,1.68370337668e-07,8.8637199621e-07,2.93650743172e-10,4.28652863879e-09,5.38999977168e-09,5.36385162414e-09,2.66672086375e-11,9.20160176311e-11,1.11815478208e-07,1.38044268963e-09,2.64153112543e-09,4.49643006096e-05,4.31365672269e-08,1.58604136416e-06,5.41294117928e-06,4.44129943326e-08,2.43872850319e-05,8.11503626992e-07,2.55061394395e-09,7.80834478381e-08,7.91053359927e-12,2.80635961103e-07,4.14371666314e-07,3.86694888459e-09,5.9212636911e-08,1.55390737799e-10,1.81530591453e-07,2.37658389037e-09,1.25305559438e-07,2.59264621303e-10,1.60477445357e-09
51,4.29655227647e-07,1.03954636637e-07,1.34472537548e-05,1.08550837534e-07,9.29334037501e-08,1.51206886498e-07,3.43130149696e-07,1.85297822341e-06,3.7015626777e-09,1.97933546582e-09,2.44420183187e-06,5.93500312502e-08,1.05318469252e-07,5.41452026996e-09,5.63424779443e-09,6.30090757622e-09,1.0781468852e-09,7.22090129443e-08,3.12573073656e-08,1.51624706812e-08,3.30982036144e-09,5.50599198663e-07,6.17350238211e-09,4.81977212215e-09,1.01420043175e-07,8.64093785769e-08,4.45073002307e-07,1.0105119264e-06,6.68575055232e-08,2.57630721121e-09,4.84181407969e-06,1.34723907776e-07,5.95464697775e-07,1.89369748806e-08,9.48059776534e-08,2.69318091401e-08,2.00739148246e-07,1.60182964042e-10,1.82135371869e-08,8.13902170369e-11,7.9348465321e-09,1.61169800529e-10,1.76556628062e-06,9.8322399751e-08,2.3887321368e-07,3.69753207655e-07,2.58434883396e-10,7.00862906172e-09,2.98648271782e-10,1.17295537752e-06,8.80486573195e-09,9.14321415652e-10,2.18517734428e-08,1.57675216121e-09,3.43781029741e-08,6.75408312338e-10,6.1857615922e-11,1.29167680366e-08,7.68240300311e-06,1.11558992474e-07,9.96740795018e-08,1.37971534888e-06,8.95314598493e-08,2.39673157886e-08,5.24232690785e-08,2.87849058599e-08,8.42389592249e-09,1.25195225202e-07,3.35963422274e-06,1.20541969554e-06,1.96214851855e-08,1.07383773354e-07,3.04836444084e-09,0.999937730965,2.16096005437e-12,9.01267054783e-09,2.33208394887e-08,1.59897044088e-09,8.33615038353e-11,3.24951238885e-06,6.15904512855e-09,8.08043255583e-07,1.72163102309e-09,5.57070129025e-07,6.79868731372e-09,7.66200134358e-07,1.63202560757e-06,2.31451052073e-08,5.1150377608e-09,3.7943945161e-08,9.08499237643e-07,1.22644372523e-08,8.03315537998e-07,4.53111363109e-09,9.04141722447e-07,7.20565233378e-09,6.6130459991e-06,4.17171454221e-10,3.57870929021e-07
52,1.2010626453e-07,1.09067291887e-07,1.38453963555e-09,3.01437342554e-09,1.38991665031e-08,4.5710113437e-09,6.66134706333e-08,1.93523680894e-05,7.17135782254e-08,1.02593694367e-06,3.64114224201e-07,7.73996373924e-06,2.35774443982e-08,0.999882831566,4.18261589295e-07,9.09377803099e-08,3.55275380653e-08,1.40064863684e-06,2.215043243e-08,1.15538099452e-06,1.59074821938e-07,2.54731623128e-09,1.22248422759e-07,2.05243011561e-10,1.23497148597e-09,6.24929934012e-09,3.3382739116e-07,1.33727126442e-11,3.46152440883e-08,2.90880489439e-10,3.14818479231e-08,2.29430303913e-08,8.41541234074e-08,3.51617887268e-06,1.26264781858e-11,2.15423569651e-07,1.13842326616e-08,1.42059937191e-10,1.03590979539e-09,2.52301794149e-11,1.17540785662e-12,7.88418497206e-08,9.63501157178e-10,2.73269739984e-08,4.11458416135e-08,1.89676109533e-08,1.26674387346e-07,2.6056805129e-07,2.682487694e-06,4.51857264703e-06,2.99217498913e-09,9.4608819071e-10,1.73060834194e-05,1.53879150202e-05,1.11181489253e-07,1.40756358433e-06,3.80458774106e-10,4.82230666726e-10,6.81512390283e-11,2.18923024778e-10,7.3462985973e-08,5.58583157863e-10,1.30561364872e-07,3.39255500594e-08,4.48687960396e-09,1.91512019228e-08,1.21349288054e-08,1.53496326512e-09,9.9900455629e-10,2.70323973225e-09,2.86395548521e-08,1.28675416212e-07,1.38996033015e-10,6.19850435905e-08,2.42423104938e-07,3.4818947753e-08,1.14612016039e-11,1.25388442704e-08,3.02155624808e-08,5.40135941102e-08,1.23195362042e-05,7.60800349125e-10,1.28117669201e-11,7.25667645032e-07,1.38948768474e-08,3.78772574777e-10,1.2867061502e-06,1.00265789637e-12,5.10592137281e-08,1.19231165172e-08,1.16912086698e-10,2.43428682004e-07,1.13725890991e-05,1.02347326775e-06,1.39278877788e-08,2.01571317318e-07,1.39183025108e-10,2.0378263805e-09,1.04925228002e-05
53,2.88287305419e-09,1.91648461423e-08,3.49110352328e-13,2.50063497211e-09,4.42994074728e-09,1.61655158141e-07,1.86023733324e-07,6.03181024568e-09,3.44849839311e-08,2.40419536872e-07,3.07097778073e-10,4.43175745554e-09,1.18750356835e-10,8.43187924189e-10,3.12354150622e-11,1.01899425269e-09,1.93526470072e-08,2.22974333541e-11,2.63256990619e-08,2.47812793274e-09,1.27542432472e-10,1.10775941837e-12,5.67910457843e-11,2.96404263659e-12,2.11291939589e-09,2.13306982896e-10,6.68007016432e-10,1.48017404608e-12,5.75878187141e-11,9.64674157231e-13,1.04403466794e-12,3.74603027167e-12,7.70929850448e-09,7.45716383662e-10,6.61650786387e-13,4.87138072761e-07,2.60025883254e-08,1.63503603964e-09,1.17248523823e-11,6.1097008259e-10,1.01687462356e-12,6.51754095984e-10,1.08889381402e-11,7.37481455824e-11,4.28426122154e-11,1.94888500097e-10,5.52037427388e-12,1.40414766379e-10,5.61305005297e-10,8.27672867746e-11,4.39707613597e-11,1.74177339685e-09,9.40603515294e-11,1.04206839038e-09,7.0585187712e-11,1.7411118463e-09,2.4600570088e-11,5.13165091868e-12,8.20139260348e-12,2.41548984804e-08,1.50622257781e-08,5.35168572366e-10,3.05611018403e-09,8.92970995433e-08,2.19333185056e-13,1.48344282712e-09,6.15015272864e-12,1.8232223552e-12,8.16983523467e-12,4.11268823291e-06,8.51071091808e-10,0.999987249197,2.51232209715e-12,1.11694282596e-09,1.03686671488e-11,1.41176165021e-11,6.3491169659e-09,1.72798427391e-10,1.90296694127e-08,5.58930624277e-10,7.17689256285e-06,1.01170059494e-13,1.88182046788e-10,8.24572812053e-10,1.57985042321e-09,4.20813231534e-11,9.53429050951e-12,3.04219842034e-12,1.06703331834e-12,2.29335931061e-09,1.02567396004e-10,5.028229606e-11,4.70342896056e-08,6.40716194317e-10,8.4941707454e-12,2.32573638732e-10,3.26191125775e-10,4.44933952948e-12,8.36750169031e-12
57,1.01622107879e-09,1.16995047459e-11,1.00622753396e-07,2.56738012637e-08,2.35665491071e-10,8.4419719647e-09,1.82587661875e-10,1.22607223096e-11,2.34582342207e-11,5.50383581371e-10,1.75744717033e-10,1.99798782378e-10,7.85095258687e-11,3.152649129e-13,3.97560331614e-11,3.54975410446e-11,2.42778461351e-12,1.80984857894e-09,7.52314882918e-10,1.4933285023e-11,1.67848418883e-10,3.07532133577e-09,7.07964967869e-11,6.85449568966e-09,1.2761676116e-08,2.01377704162e-10,1.83077868464e-08,1.14031182758e-07,5.86906833813e-10,3.87811263145e-09,7.78446176529e-10,8.25923463598e-12,1.40263957114e-10,2.79945034777e-10,1.41839411265e-06,2.374315032e-11,2.9292611416e-10,7.06356127699e-12,6.68827472543e-08,1.51762254373e-10,3.08169666188e-10,3.60026877463e-12,2.53747435124e-07,4.87687976764e-11,7.26084312016e-10,4.06068558661e-11,1.75170187211e-12,9.3881461135e-11,3.29924186837e-11,1.37744334949e-10,8.76661948787e-12,1.60147398889e-09,6.18574013391e-11,1.9608093675e-13,1.32112709173e-05,1.84470735181e-10,1.70767223386e-12,1.0587274346e-10,2.74591924504e-10,1.16807116707e-07,5.01963851534e-11,0.999975271802,3.55786713975e-09,6.59440340811e-11,1.0255232612e-10,1.44600453654e-11,1.71167636319e-08,1.66361322007e-09,1.52857562625e-07,3.78587472026e-06,4.0753886925e-09,7.67780730205e-10,2.21361463942e-09,1.79641454181e-08,4.25406189819e-14,2.0385453887e-09,2.40960409137e-08,1.14552657976e-11,2.03803103561e-12,3.93401340992e-10,1.13732364301e-10,2.53525003796e-10,5.7364219813e-11,3.25391121791e-10,5.16359298261e-11,3.57702536103e-10,1.51778556904e-11,4.87824551019e-10,2.15138861331e-11,1.21064430843e-10,5.71933712193e-07,3.5580587185e-12,1.31113731767e-11,5.79129884041e-12,4.61851555772e-11,2.74482926483e-12,4.76909846085e-06,2.36838507155e-11,1.66828649222e-10
59,2.08233228044e-06,6.30040068848e-08,8.0577236103e-06,1.06149539632e-05,1.58627276971e-07,6.53915650217e-08,2.25009996323e-07,1.87077261984e-08,3.86146612554e-08,1.16011162311e-07,7.13745323642e-07,1.55144985368e-07,8.75050408971e-07,4.97313284092e-08,8.64413422068e-09,2.98058443093e-07,2.01132317005e-09,7.92586565244e-07,1.67845191265e-06,3.89510876764e-06,3.60075402136e-06,7.16243464295e-07,2.50441097235e-09,1.69845650582e-06,2.00932392929e-06,1.85334591994e-07,4.67490035452e-08,2.67515469652e-08,4.9300261467e-08,1.04541720953e-06,6.26103879885e-07,1.32462219209e-06,3.2441476986e-06,1.33062012722e-07,3.28196476852e-07,1.71924469976e-08,1.6172482524e-08,1.54407161768e-08,5.91997355832e-08,3.12242663373e-08,6.67704822051e-09,8.0140348413e-09,3.80962768072e-08,1.54612774442e-07,1.37393846063e-06,1.92184124724e-07,8.748578259e-08,3.0505910307e-09,3.41001740039e-08,2.04269191715e-06,5.52881756982e-08,7.15423885974e-09,5.19313232274e-08,1.16312673442e-07,0.000856364021916,3.33766247497e-05,5.17340103643e-08,1.83524427589e-08,6.56194882009e-08,1.92541702791e-07,3.65041693204e-06,4.43747176498e-05,2.51243714522e-07,3.18111830126e-09,2.99528344832e-07,0.000165028454683,3.88885265759e-09,1.12460283179e-06,0.997548044913,0.000929421840068,7.22008086604e-07,9.08912455193e-08,4.29720428698e-08,2.73320412569e-07,3.73810881598e-09,1.58583161903e-07,1.91496720621e-06,2.15119922233e-08,3.74506588173e-10,5.69072115984e-06,1.55944266854e-08,8.90534345457e-06,1.57421669709e-08,1.68184306641e-08,1.83798648301e-07,2.09825690282e-06,1.25032219091e-05,4.84840190121e-07,1.87593721279e-09,2.01141880533e-07,0.000322362443975,1.32694712247e-08,8.91329288748e-07,2.94194295963e-07,4.80794005122e-07,1.62675423955e-09,5.50754756228e-06,6.41377209502e-08,5.51060950732e-06
62,4.31340751867e-11,1.77867551372e-09,5.34186223817e-08,1.39493862759e-08,6.85916510924e-11,1.85750635364e-09,8.47247097638e-08,5.37948770998e-10,4.05875796087e-11,8.79672157896e-12,4.89213713958e-13,5.21643618848e-11,5.21386970353e-11,6.08635520223e-10,4.36491569577e-11,4.24539707779e-08,2.26145475885e-11,4.12707971859e-07,3.4522396336e-11,2.80422493348e-09,1.34285910124e-11,1.86193713787e-09,1.00060971575e-09,1.00033552278e-09,1.10653046811e-09,7.81570858881e-09,1.35502272059e-09,1.13086235688e-07,1.21611014691e-07,4.68234481255e-08,1.17173038915e-08,1.15662739798e-10,7.24015291566e-09,6.85626578438e-10,3.1459909741e-08,8.41339350471e-12,6.12381626402e-08,4.3492345758e-08,2.45716542236e-05,1.93768140256e-06,2.18609287425e-07,7.27242461248e-10,8.14324644225e-09,7.29277293723e-09,3.47286686563e-07,9.24972758983e-09,1.17973213535e-13,2.68833511387e-07,1.03235148506e-13,9.41416160372e-11,1.09721644538e-08,6.80976017051e-11,2.89108444771e-11,1.89842999205e-14,8.17275381628e-11,2.14151520898e-11,1.43579929116e-14,0.999967500044,2.50468474411e-07,1.3524805093e-09,9.49558910755e-09,2.21276704141e-10,9.02686352644e-07,4.33949179623e-10,2.69346005665e-14,2.5169634897e-11,2.79538000928e-11,2.50215392501e-07,2.38747114108e-10,3.11138082796e-09,8.94342357719e-11,2.09907008156e-10,9.41969389645e-09,2.13347019581e-10,6.81692673082e-16,4.47202862762e-13,1.58997961175e-08,3.86072239653e-08,1.12816701354e-11,3.68063789597e-09,1.1978997777e-13,3.71086018171e-10,5.34963471149e-08,1.77138831359e-11,7.3740560903e-09,2.51469251227e-09,1.23208735435e-09,2.03893225245e-06,6.62989925257e-10,4.37988089262e-07,6.56968806929e-10,3.85644811341e-12,2.45356614012e-11,1.10048632025e-13,4.01443087632e-09,4.22868799533e-09,1.39737438958e-08,4.2097268538e-11,4.28490940685e-10
